tweet_id,text,Odio
1533853456041185280,LOS OJOS LA PUTA MSDRE https://t.co/3BJ3YJxzMW,0
1134610435725058049,@FunesCartagena Hijo de perra,1
1533851960243326977,"@Burisilvina @SergioA_27 @maigualecuna @Patrici81373533 @LauraSalz16 Yo creo que ella siempre fue asi(una persona narcisista) cuando ya no puede tener el control sobre el otro se aburre y busca otra presa con lo de De Paul te das cta, le gustó y no le importo que estuviera casado y con su mujer recién parida, si no hace terapia no va a cambiar.",0
1522262139150356485,"@CHVNoticias Eso lo dejaron  Uds, el gobierno de Piñera que trajo más delincuentes con tremendos prontuario inmigrantes que han venido a destrozar nuestro país y a nuestra seguridad, que deporten a todos los homicidas extranjeros ilegales que están en nuestro pais.Kats ahora está reaccionando",1
1163302627905609729,"#ElInformanteTVN dejen de defender al mapuche ladrón, hijo de un curaguilla y delincuente Q se fugó de la justicia, blanca paloma no era el  weas",1
1533853231092228097,"𝗙𝗜𝗡𝗔𝗟𝗜𝗭𝗔 𝗖𝗨𝗥𝗦𝗢 𝗗𝗘 𝗨Ñ𝗔𝗦.
El Alcalde y Concejo Municipal continúan con el apoyo en los diferentes cursos que se realizan en la Dirección Municipal de la Mujer especialmente el curso de uñas.
Las participantes realizaron su examen final. https://t.co/D5d18FCaeT",0
1533854853797142529,la mujer menos deprimida https://t.co/qBE7dXYgow,0
1253072151273525249,"@aramayojames @mop1825 En que momento hablamos de uruguayos, o de deportistas o en ultimo caso personas de bien?
Creo que me distraje, a no verdad, hablamos de haitianos, esos maravillosos seres de luz que transformaron un paraíso tropical en un hoyo lleno de pestes.",1
1344795168889839616,"@ECavaniOfficial Ignorancia total, nada más cariñoso que un ""negrito querido"" ...",0
1134610469728194564,Una empresa rusa pagará una prima a las empleadas que vayan a trabajar con vestido y maquilladas https://t.co/0tUcpxLJZR vía @ABC_Mundo,0
1346091027598344192,🤬🤬🤬 estás mujeres están realmente enfermas 😠😡 https://t.co/hXGhlhD0yF,1
1533854098356703233,"@yoongikitti nah más q nada hablo de las que son tipo “ES HETERO ES HETERO Y OBVIO LE GUSTO YO, ES MÁS LE DAN ASCO LOS GAIS EL ME DIJO” o de las que ponen tuits cada 5 segundos diciendo x idol gei, le gustan los tomates y es gai, el otro día estaba cagando ah y por cierto el “x” gai y así,,,,",1
1002338804219432960,@sebtsb es negra,1
1533855087331880961,"@Iamww17 @IdoloPasionWeb Cuál ""por lo menos""!? 
No sé si lo recuerdan, pero Mastriani está jugando para BARCELONA SPORTING CLUB.
Aquí no sirven los ""por lo menos""...
Mastriani y Garcés son la misma wbd. La diferencia es que uno es extranjero y el otro ecuatoriano. Ahí está el detalle.",0
1533854442826543104,@Ilianalimon Pobre mujer... le hace falta atención en casa...,1
1533855144764485632,"Entrena la aplicación a universidades angloparlantes en la nueva edición del #DiplomaVirtual Preparación Examen TOEFL y Postulación a Estudios en el Extranjero de la #UniversidadDeConcepción 🔗 https://t.co/Fy2vLtGyT0 

✔️ Accede a la guía oficial TOEFL 
📅 Inicio: JUNIO 2022 https://t.co/Gpd0tpjf8H",0
1529194667732082688,"@GGTraining17 @Griegokopulos @carolinawagner_ @min_interior @GobiernodeChile @izkia Análisis sesgado militarista y https://t.co/FOPYNKFACw CAM representa a los mapuches radicalizados, quien conoce y ha estudiado la crisis sabe :la solucion militar es absurda.Opinan desde el escritorio,la derecha quiere mas violencia pero su gobierno ya no existe.Fracasó,perdió",0
1528569921952546817,"Oigan enserio , jugando con nuestro equipo vamos perdiendo feo , metemos la pata , nos gritando unos a otros para despertar ahí cara larga . Estos pendejos no gesto hacen, deperdida griten agan corajes etc . No sienten lo vergas o que chignado . Hijos de su puta madre",0
1533853496096833537,@dautinglou @espostbsl @holymelows @hestpleasing @ultrivroad @unpococipaya_ @ltstring91 cat tierna (? AHRE HIJA DE PUTA MENTIRA TE AMO,0
1325630458613391362,@exposedteeen CHUPAME LA PICHULA MARACA RE CULIA SORRA AWEONA HIJA DE LA PERRA ABORTO MAL HECHO SACO DE WEA HIJA DE LA TRAGA MOCO,1
1270765403149684743,"@MaiteOrsini Lo q pasa Rodrigo es q ser feminista es patrimonio de izqda, para el resto de MUJERES da lo mismo q ellas ""las feministas""ofendan, incluso también se sienten con el derecho de ofender o agredir a hombres caso contrario son victimas. La igualdad es de verdad o no sirve❗",1
1528798370424229888,"Quien apaña para ir a funar a estos enemigos extranjeros?
No más Chilenos asesinados por inmigrantes asqueroso miserables y de malas costumbres antichilenas.
#piteateuncaribeño https://t.co/jcZZjFXb5u",1
1533855285579763713,"@JoseaRamirezGon Aquí la única loca que no pica nada soy yo, me temo https://t.co/ASQM31dvhi",0
1225575352107442176,"El colmo de la insolencia, falta gravísima a la autoridad ese inadaptado y’a deberían tenerlo FUERA DE CHILE!!!! https://t.co/UXJraS8j8C",1
1528570198709702656,Quiero un puto abrazo,0
1291212827714355204,"@Isidora______ No las vistes cómo locas hoy compramos en tienda #HYM  en las condes 🤐🤫🤫 wnas de mierda, perdon pero me da mucha rabia ver cómo estamos encerrados de desde marzo con mis hijas y nietas y ellas se van de shopping",1
1533856355584466945,"Me dia pila @ciudad_magazine !! Estas repitiendo el capitulo de ""Cafe con aroma de mujer!!""",0
1230140991526637569,"@AZNATAM @BaezObando @carmen_hertz @ivanmoreirab Dónde querí q te saquemos la chucha facho qlo. Amariconao qlo, a q comisaría te vamos a buscar?",1
1529284102213365760,"@carolinawagner_ @108_Cuencas_Sag @gabrielboric Insolito fue el robo de tierras y asesinatos de familias mapuches, en manos de latifundistas ... e insolito q tdb hayan gu# ones q defiendan a los milicos y a los pacosqls",0
1399515781054992384,Que bien q cocina mi mamá por Dios!! Que mujer del bien 😻,0
1533854747945578496,"@abrahamendieta @Nissan_mx Bien ahí @Nissan_mx, hagan patria y escondanle el INE a un chairo.",0
1533853874418851841,"Cuántas neuronas muertas tienes que tener para decirle a una mujer ""que rica estás pa darte tremenda entrá a pinga"" y pensar que va a funcionar!?",1
1528570174843940864,y en el azteca 7 la mujer maravilla,0
1002338851770306561,A veces con que este abotonado me siento satisfecho. El mandil es un Equipo de Protección y no una moda o etiqueta de los científicos https://t.co/hcmX9aPKew,0
1344794980859174913,⭐️ El antes y el después de la contaminada playa de Versova en la India no deja indiferente a nadie... https://t.co/SmnBtJJCIa,0
1344794991625957381,"Los ingleses te invaden el territorio, colonizan a tu gente, trafican esclavos y promueven una estratificación y clasificación social basada conceptos como ""raza"" y ""color"". Pero le decís negrito cariñosamente a un amigo y lo consideran racismo.",0
1342553897211195393,@JMUbilla2 @EvaXimBrie Típico comentario de una bastarda qla,1
1519375843046445059,@carolinawagner_ Y pensar que los mismos mapuches cambiaron sus tierras por vino... ¡Que chiste!.,1
1533853944212070408,"MATPAT LA MADRE QUE TE PARIO TU Y TUS TEORIAS DE MIERDA, y Scott doxeado otra puta vez, muchas gracias. https://t.co/IFVKTMSGme https://t.co/SZXcF99GSg",1
1528570149770493953,La costosa imagen de Daniel Quintero en manos de dos extranjeros Via @Las2orillas https://t.co/hEoOjub2oR,0
1079889870263324672,Que lindas ganas de mandarlos a todos a la mierda en tu año nuevo peruano,1
1402278496278298636,"Más de la mitad de los inmigrantes son delincuentes, vayan a caminar por Santiago centro a las 12:00 del del día trafican 🤦🏽‍♀️lo he visto, estación central, para que decir en la periferia, tenemos hambre en Chile, la cesantía aparte de la pandemia, #LaVozDeLosQueSobran",1
1533854990992801792,@mrtrafaela para de me dar expose puta,1
1533854792833015808,Otra vez… otra vez mis tías piensan que soy lesbiana 🤙🏼,0
1533855924061872128,"@incorregible75 Nada de nada, soy la mujer de hielo 😌🤣🤣🤣",0
1235338951436664837,"@iitsTavo Pero como fue? Pa estar precavido. Me han atracado aquí 3 veces. 
1- tres flaites con cuchillo en la cisterna.
2- Teléfono arrancado de las manos por un veneco (perseguido y recuperado) stgo centro.
3- Intento de robo 3 weones en una camioneta armados. Stgo centro",1
1533854888731484160,"En las buenas noticias✨, aplaudimos y reconocemos a la astronauta Katya Echazarreta👩‍🚀 (@katvoltage), la primera mujer nacida en México🇲🇽 que viaja al espacio🚀. ¡Felicidades! 👏🏻

📻 102.5 FM
📱https://t.co/2lf6v5gNGi https://t.co/eIz33JkNRb",0
1528570066836434944,"@carpediemcr Y las personas que se dan cuenta que vas sola, te dicen algo como asombrados? Cómo q les parece increíble que una mujer pueda estar sola. Pq a mí si me han dicho hasta amistades y yo 🙄",1
1321946578031124482,@artstaeil WEON ESTOY SUPER ENOJAO VOY A MATAR A ALGUIEN APARTE AHORA TENGO QUE HACER LA BITACORA 4 DE LENGUAJE LA OTRA ERA LA 3 Y ME PUSO ESA WEA MARACA RE QLA APARTE ES UNA MIERDA PORQUE NO TE SIRVE DE NADA AAAAAA NO PUEDE HACER UNA WEA MAS CORTA NO PO LA MEA WEA HACE VIEJA QLA,1
1344795107850117120,La puta que los recontra mil parió para el o la que salga con “2021 sorpréndeme” se puede comer todas las constelaciones junto con la cordillera de los andes de verga si lo dice.,0
1533855454496948226,@cottassie cállate vaso no lo defiendas,0
1344795394287558662,@alejandrastark_ Yo lo primero que pensé fue: dió mío que perra mi amiga!!!!!👄👄💖💖,0
1344795074245373952,"Le pregunto a mi viejo si la perra comió y me dice “si no se sirvió no”, no se como actuar",0
1524883757215363073,@Iquiquevision @FamiliayEducac1 Y a esos inmigrantes pretende defender la CC en la nueva constitución y darles todos los beneficios. Con certeza deben estar ilegalmente en Chile.,1
1399927158395457537,"@EstherT94104214 @ReneMValenzuel1 @amim1181 los que se echan con varones,  pervertidos sexuales. https://t.co/gxnyyMmLaz",1
1289919326049300481,"Con ese argumento, esta diciendo que se puede formar grupos armados para defenderse de lo que cada uno consideran amenaza:
1. Racista contra mapuche.
2. Mapuche contra usurpadores
3. Pueblo versus Carabiners
4. Civiles versus manifestant.
Etc...
FIN DEL CONTRATO SOCIAL... https://t.co/BHgGRlKvmp",1
1344795394677596161,@lpxespos todavía no pero negro,0
1168290612740800513,@jmariqueo @thecliniccl Mapuche y facho...la peor mezcla...feo y aweonao,1
1079889265125965824,"@Sebaa_Mdp @SofiaCamino1 @MicaaDiBlasii Que te metesss si no te contesté a vos, Aparte vos mejor callate",0
1533852366604214273,"q bronca me dan los del rachi, hijos d puta",0
1079889651161333760,Feliz Año para tod@s . Que el año  por venir traiga lluvia de bendiciones para nuestra querida Patria Venezuela y que cada un@ de nostr@s aporte su esfuerzo y entrega para que se materialicen en un bien común. Viva Venezuela y su pueblo heróico!!!!!,0
1283741001908011009,"@RodrigoFrank20 Gracias  a Dios, no queremos mas locas de patio como esa, una verguenza para las mujeres hechas y derechas",1
1528570094317621249,Nmms cállate el osico JAJAJAJAJAJA si ya vi tus destacadas con tu vato,0
1252759668675534849,Consejo . Nacionalícese Haitiano! https://t.co/BRODzh4Z8O,1
1473090919431770112,quien es esta mapuche de mierda https://t.co/4EDq4SbT9L,1
1528381557991350272,@CATA_a_secas Que derechos tiene este venezolano qlo anda a luchar a tu caga de país conta maduro o te faltan pantalones veneco ctm,1
1132074771166965760,"@aprachile @AleDiezRT @glorianaveillan @GirealaDerecha @gene_llerena @AraucaniaDiario @amarielgg @supernova_alive @Isabellarulis @amahnsm @joseantoniokast absolutamente vergonzoso ¡¡¡ la cobardia mapuche,cada dia queda mas en evidencia...el que otrora fuera un pueblo digno,valiente,gracias al trabajo de los zurdos,que se infiltraron.....hoy dia son solo basura. Y con el gentil auspicio del estado de Chile...gozan de impunidad ¡¡¡",1
1271594229693771776,"Entiendo bien la “lógica” distorsionada y enferma de Patricia Maldonado?  Ella no ovula, no puede concebir, tiene la voz grave y bigotes. Ergo, Patricia Maldonado es hombre?",1
1533854499311431682,"@felipegarciao @sarag12 Bobo mk, aquí lo q no importa es el hecho de que volvió de su estado!!!
La loca es otra",0
1301644163730026496,"Mesa de negociación? De qué están hablando? Están locos?
Caguenlos a tiros a esos mapuches de mierda y listo el tema.
Que inútiles son! https://t.co/PUiHBoXoH5",1
1529822250668396544,"@EDUARDO51151508 @MeriClaudio @P_Drote @gabrielboric Los fletos son como moscas en la caca a las tulas ajenas. Siempre, pero siempre se cagan y la relación termina mal.",1
1536867445142454272,"@pisconita1 Antofagasta dejará d pertenecer a🇨🇱en nenos d 5 años, y pasará lo mismo con Arica y gran parte del Sur d 🇨🇱
Fiesta Patria, bandera y himno escudos y monumentos historicos  serán eliminados y las personas con la nacionalidad chilena tendrán poco o nada d derechos y oportunidades https://t.co/etdLFe6rRO",1
1533854809379454976,"Alv con las asistencias, dame mi puta kill",0
1079889923635924993,@valefiera perra,0
1146796700608208896,"@HerzogBusch Sacate el ají del culo, indio conchetumadre, ignorante culiao, sacowuea",1
1495379699853193217,"El @inddhh anda en el norte viendo como se trata a los inmigrantes
La indefensora de la niñez viendo como tratan a los niños @defensorianinez
Y quien vela por estas familias de que lado están
Les pagamos todos los chilenos pero les importan más los extranjeros https://t.co/r2wdFk27dl",1
1156205916233990145,"@danitrecanao @sebastianpinera Tú no opines mapuche kliao a ver cuánta plata recibes del estado para que antes tocando la trutruca todo el dia, feo y la ctm",1
1399515998663946241,@juanchiummiento @rubengalassi @msalnacion Es una vergüenza! Indignante!!!,0
1344795382421876740,@ElAguijon_ 200 millones fueron el satélite ese que hace unas fotos de puta madre... creo que sale el Zendal y el hospital de Toledo...,0
1379633984720793604,@JuliaRo76844508 @mentiraslared Que empresario va a invertir donde reina el narco terrorismo mapuche?,1
1211799023553826818,Hijos de puta https://t.co/ZLtEp3RiwK,0
1533855187093311488,"@enterocoliticas 1. Los hiring manager de la India se quieren robar a los candidatos que yo presento, pasando por encima de los acuerdos contractuales que tenemos.
2. Desaparecen e incumplen continuamente sus compromisos
3. Hablan de temas prohibidos con los candidatos y trantan de persuadirlos",0
1231589202913103873,@rechazandoando @setehoco @meganoticiascl Defiendet solo amariconao,1
1533852456148471808,@_sofihernandez0 Usted es la que hace que no este bien y la menos se da cuenta callate un mes,1
1451697416051122180,@yumii_lala Ya mejor bloqueame maraca qlia chupacocos,1
1344795398095970304,"Estás cifras me tienen devastada... Estoy mamada de esta puta enfermedad, estoy mamada de la inconsciencia de las personas, de la falta de empatía, de que no puedan ponerse un triple hp tapabocas como es... Es que en serio no se les pide mucho y ni eso son capaces de hacer. https://t.co/JlQfo073gx",0
1465832944585650177,"@AnaGuinazu_ es así, como te digo una cosa te digo la otra",0
1450182279658041348,@camilaemiliasv métete la VIRGEN MARÍA POR LA RRAJA MARACA CULIA,1
1465833000663339014,@AIexis___ Deberías tener una wawa ....la vida es más motivadora 😉,0
1533243533594972160,"La Scuola Italia promueve su idioma Italiano.
La Alianza Francesa promueve el idioma  Francés. 
El Deutsche Schule promueve el Alemán.
Porque en este país a algunos les aterra que se enseñe lenguaje de pueblos  originarios  en los colegios de Chile?",0
1518094006860664832,Así con el degenerado de París. Se lo tenía bien Guardado el homosexual. Hay que funarlo por falta de cultura o de educación o de hombría. Proxeneta si era un menor de edad. https://t.co/6UFAo7BSiE,1
1002338906941997056,"Kim Taehyung vistiendoce a su estilo es una de mis cosas favoritas. 🌙

#RDMA #BTS Mic Drop @steveaoki remix #WhenTheBeatDrops 
 @BTS_twt @radiodisney @bts_bighit https://t.co/7EMPmoymXu",0
1002338607091343361,"Que chotada haberte dejado ir con el pedazo de persona que sos,la puta madre,sin duda fuiste de lo mejor que conoci",0
1442987021027487748,"que tan hija d puta tenes q ser para generar esas inseguridades en otra mujer,matate",1
1456059565389144065,@gabrielboric Pero callados cuando los mapuches qls queman vivos a otros. Hipócritas qls,1
1533854219979182081,"@ppmadrid @IdiazAyuso Decirle a esa mujer que hable menos, que no dice más que tonterías.",1
1143339975569752064,"@aprachile Todavía no sabe cómo se llama Mapuche borracho y flojo, se toma la Plata que le paga el Gobierno 🇨🇱😡😡😡🤬",1
1492683005692809217,@Olivie08 @gabrifsar Así estamos aburridos ya es el colmo #FueraInmigrantesIlegales  legales #FueraOnu,1
1491182494108237824,"La PDI con orden judicial de detención para Víctor Llaitul, no lo pudo detener porque el resto de los mapuches se opusieron. En definitiva, esta ineptitud e ineficacia, ha sido la tónica de la policía y/o fuerza pública en la macrozona sur y por eso el terrorismo hace y deshace.",1
1533853457181974529,@elquackz @dnfsexo me estas diciendo maricona a mi ???,0
1533855490219851777,@basicallyyarely Cállate,0
1002338836519817216,"Ey petristas, ya no traten de persuadir a los otros partidos para que haya una posible adhesión a la Colombia Humana, cada quien sabe lo que es bueno o malo y solo el tiempo nos dará la razón, ya vendrán los arrepentimientos, se los garantizo.",0
1079889813942226945,Este 2018 fue tanta mierda acumulada q lo único bueno q me paso es haberme llevado solo una materia,0
1323283821584928770,"VEO A UNA GRINGA HABLAR DE ESO LE SACO LA CTM VEN PO MARACA QLA, TE SACO BARDO Y QUE WEA",1
1533856336986914822,"hacer un hilo argumentando citando sus fuentes poniéndolo bonito para que te lo tiren con un par de frases:

- los servicios públicos PUEDEN ser deficitarios. son servicios públicos. no máquinas de hacer dinero
- cállate puto tonto https://t.co/tdxt2dzCA8",0
1383887344286126087,@l_palh1 debe ser un mapuche como maldonado,1
1134610094736498688,"@yofelipesanchez No te metas con el Enzo. Tal vez no sea demasiado expresivo, pero al lado de Estevanez, es Al Pacino dando el discurso de ética y moral en Perfume de mujer",0
1319294252728250368,A QUIEN LE IMPORTA SI LLEGASTE TARDE MARACA QLA,1
1079889800017076224,Puto día estresante nada más hace que me caigan  más,0
1211798872839856128,@DiegoVerduun Ella lo quería en negro joe entiéndela 😂😂😂,0
1134610157420392448,VAINA PERRA HPTA https://t.co/NARvRt0bBI,1
1344795005341327362,@mailomarcos Osea que ya no eres el cholo desnalgado 😎,0
1399515844099686400,No te creo nada mas hijo de puta https://t.co/dbcoi8M0Ep,0
1079889398869692418,¿Y si les digo que hoy a las 12 se anuncian los extranjeros de FAS? 🤭,0
1533853683473063938,"Ya se fue, linda puta tarta y muy buen y feliz día https://t.co/SLjUcf6wef",0
1528570185682018304,Honestamente elijo MUY bien las canciones para mis stories. Que mujer.,0
1344795468279197698,"En concreto, ITIL define un incidente como una interrupción o reducción no planificada de la calidad de los servicios de TI, y la organización de TI suele informar y gestionar todos los incidentes a través de un servicio de atención a clientes. 

https://t.co/kZVT8E0Vnq",0
1271805444353392640,"@lucialopezchile @Amarimatar ninguna falta de respeto como tan sensibles que te digan que estas tensa , esta bien ser feminista lo que no esta bien es ser bruta y sentirte atacada con todo lo que te dicen ..¡ que son graves !",1
1465832929637146633,eso de no tener hijos si que es una chimba no ?,0
1533853984842256384,Lo que llaman patriarcado es lo que le ha quitado a la mujer el poder de su sexo. La prostitución no es el problema; el valor que le dan a su rol en la sociedad desde hace siglos lo es. No siempre ha estado en esa posición. No olvidemos eso.,0
1449441064725721091,@lykan_hypers @8NoLoSeRick @rochelio3 Por favor Lykan respete a la señorita; es verdad que las mujeres son inferiores a nosotros los hombres pero no es para tratarlas así. #SePuedeClaroQueSePuede,1
1533853929926172672,"@VillaFernando_ @LassoGuillermo Oye Feo, porque no le dices a tu amo, que se ponga como meta eliminar la inseguridad, el alto  costo de la vida y la falta de medicinas . Par de Hijos de Puta..",0
1528570040630509568,@renacova Al menos no alineó 9 extranjeros Jaja :(,0
1344784441588281344,@sseven_cats @Colepato_Chile A mi no me vienen a palabrear las sapas qlas ahahahahah no necesito chupar nada para conseguir lo que quieroeeehhhhhh,1
1002338865246547969,"@puliidooo Estoy tan orgulloso de ustedes los jugadores de Chivas, que estén tan unidos siempre y que apoyen más a los aficionados que la directiva la neta... 
#EstamosContigoMati #EstoNoEsChivas #QuedateMatias Unidos somos más que la puta directiva de mierda... Vamos Chivas!!! ❤️🐐🇲🇽",0
1458269114305114115,"#mentirasverdaderas NO SE GANEN MÁS ODIO DE LOS CHILENOS. MAPUCHES DE MIERDA. USTEDES NO SON DUEÑO DE NADA, TODO LE PERTENECE A TODOS LOS CHILENOS. USTEDES NUNCA HAN SIDO PUEBLO ORIGINARIO DE CHILE. LOS PUEBLOS ORIGINARIOS FUERON LOS ONAS,LOS TEHUELCHES PERO USTEDES NO. https://t.co/b72ieH91F9",1
1541157405681020928,"@ProfMarcoAvila @_isabelamor @IraciHassler Podría preocuparte la violencia y decadencia de la educación municipal, lo único que les importa a ustedes es adoctrinar y pervertir a los niños de Chile",1
1399515891390468096,@tanialili Mi mujer,0
1369699178864054273,Los extranjeros que vienen a otro país a pensar que pueden seguir haciendo lo que hacían en su país y vivir gratis deberían regresarse porque por esas acciones es que los países no avanzan. #ContigoCHV,1
1539293863524696064,"@B_Side @gabrielboric Si quieren tener sus festividades propias dentro de un subgrupo de los Chilenos, pues allá ellos... Pero eso no implica que todo el resto del país tenga que reconocer algo de eso... Sería como tener un día de celebración del reggaeton que seguro a muchos les gustaría...",1
1240428821289078787,"Finalmente quien trajo la peste... Un haitiano?

NOOOO UN ZORRO  CULIAO IRRESPONSABLE
#COVID2019",0
1376487293939294208,"@rinconet Es la troupe de las ""Marionetas K"". Un sistema autogestivo de marionetismo mapuche-iraní del teatro negro venezolano.",1
1533852830305509377,"rubiales amenaza hasta a su puta madre, qué heavy https://t.co/YI7Ea9PLhi",0
1295812405944111104,"@Isidora______ Una buena noticia, la garante es karol Cariola, una mujer tenía que ser",1
1532934392368144384,"Nunca más en Chile se puede aceptar elecciones con escaños reservados, que violan el principio elemental de “Una persona, Un voto”. Las buenas ideas se imponen por el propio peso de sus argumentos, y no son patrimonio de ninguna minoría a la que hay que asegurar cupos.",0
1462719380697931776,"@PatriotaSlater @lexjuicios Apuesto lo que sea, que esa Bandera CHILENA, cuyo ESTADO es REPÚBLICA DE CHILE les da SUBSIDIO A ESE MAPUCHE DE MIERDA!!!!!",1
1441422583929311234,#plazabrasil #iquique que se vallan todos que no quede ninguno solo. no más extranjeros ilegales en el país sólo empobrecen más chile 🇨🇱 esto no es una cuna de oro ya la crisis es grande con los chilenos y ahora tenemos que anidar a la tracalada de extranjeros gracia @mbachelet,1
1251389359481380864,"@TucanIquique @cpls27 Qué?
NO DIGAS QUE TIENES PENE AMARICONAO!!",1
1533854953365975040,Nos están robando la Patria. https://t.co/KJHbT08G4t,0
1528570127649751040,el viernes me voy a ver de puta madre y nadie me va a bajar de ahí.,0
1528570110973095936,"@pili_quintana hola Pilar. Yo soy una estudiante india, investigando su la perra para mi tesina en uni. ¿Podría yo entrevistarse por Skype cuando le convenga? Gracias",0
1292314114166063104,@aprachile Mapuches de mierda... Ésto es violencia son una MANGANADA de simios como saltan...y no soy racista. Pero ésto es destrucción,1
1533855933415161856,@AMateoVOX @JessGrilo Importas salvajes. Tienes salvajismo,1
1456708221633245185,Q indígnate como pueden apoyar algunos a estos Narco comunistas mapuches de mierda https://t.co/AcEEYIzsOt,1
1533854505447657473,@Elmiillor @AdcShiiro Multiplica puta,1
1318061484803563520,"#meaculpaTVN
Matate sola ctm, una maraca culia menos nos vale pico!",1
1533852905169616898,@anyanS_ @gracemondala_ por la puta cara,0
1533445575412178945,@tcortesd @ob1x1x1 @gabrielboric Siiii ya basta con los delincuentes nacionales ahora se multiplicaron con los venezolanos y colombianos...cierren las fronteras por favor el Norte está liquidado,1
1211798767265046528,@TheHurricaneG98 El mayor logro macho. El mayor puto logro. El jodido logro del año. Me cago en mi puta vida tio. Eso no lo iguala nadie,0
1299856052679254017,"@mariavalenciapo @sydelzurdo ¿Eres camionera?
🤣🤣🤣",1
1002338837069271041,la cantidad de ropa que debe tener jungkook y vive con esw buzo negro de puma soltar#,0
1147591864574496768,indígena de mierda,1
1368575122274217988,"No tengo nada en contra de los extranjeros, pero debo decir que es doloroso  ver y oír cómo algunos muy bien adoctrinados dirigen la quema de #Chile #ChileNoCaera #Baquedano #Providencia https://t.co/4afxabk6um",0
1532919015949144065,"#podemoshablarCHV @acaniulef el cura tenia y tiene razon, el matrimonio por la Iglesia,Institucion creada por Dios es entre UN HOMBRE Y UNA MUJER... ante el mundo cada quien hace y piensa como quiere pero Dios creo hombre y mujer, TE GUSTE O NO🙄🤫🤫🤫",1
1465832921282011146,"@Conserjedenoche Es que si no admiras al que duerme a tu lado y no es horizontal, es un hecho que se va todo a la puta mierda. Antes o después. Pero te vas al fango. Y si repites la experiencia te salen pelos en el corazón(como dicen en el campo las mujeres hacendosas).",0
1344795332090146821,"Hay una escena en el 4x03 de #SabrinaNetflix muy parecida a la de Midsommar y soy FAN. Estoy amando estas escenas de catarsis femeninas conjuntas. Eso si, la de Sabrina es mucho más positiva. Jejeje https://t.co/6k5OeznZOS",0
1525969340591247360,"Que tal?
Y la.nueva convención evita la repatriación de estás lacras
#NoEsInmigracionEsINVASION 
#RechazoLaDestruccionDeChile https://t.co/2ubTvoh1dA",1
1533852689653813248,"@paulaavaleeroo @stamikka gracias por los ánimos, vienen de puta madre",0
1388628577323823105,"@Ciudadanolevi1 De mapuche tiene los hábitos a lo mejor, flojo.🤔",1
1403529923680219137,"@SilvanaNHR Venezolano culiao viene a delinquir en chile y estos jueces de.mierda no quieren que sean 
espulsados,tenemos delincuentes chilenos y ahora inmigrantes esto si que se fue a la chucha",1
1533854211015860227,"Ojalá un súper poder para hacer que las mujeres se puto callen la boca cuando me salga de los huevos,sería el mejor súper poder de la historia",1
1533854923766476800,"Que metidas son la puta madre, no podes tw nada ni tirarte un pedo que todo el mundo salta a responderte. si no sabes lo que carajo me pasa, paso o lo que sea cerra el ogt y listo, PORQUE TODO EL MUNDO SE METE EN LA VIDA DE LOS DEMAS, APRENDAN A NO METERSE.",1
1533853185835601920,"@ferthorli Quería hacerme el que podía saber quien era, pero ni puta idea jajs",0
1527331070567276549,"@biobio Merluzo amariconado, queman casas todos los días y camiones. Que más hace falta que pase?",1
1523847827415347209,"Este wn cree que cuando caga está ""menstruando"" https://t.co/tisQDpTyQL",1
1320526906685534213,"@evelynmatthei Que te quede claro que no trabajaras Mas para chile de ninguna forma¡¡¡andate pa la casa vieja ctm A hacer el aseo y preocuparte de tus negocios fraudulentos¡¡,
CHAOOO MARACA CTM ANTES QUE TE COLGUEMOS EN LA PLAZA PUBLICA🔥🔥🔥",1
1522765907151376385,"Q alguien me diga 1 cosa buena q ésta gente haga en Chile, además de delinquir,asesinar y ahora secuestrar, expulsión inmediata!Lo único q puede limpiar Chile de la inmigración delictual es una intervención de las FFAA ya no queda otra opción #noesinmigracionesINVASION ya asquean https://t.co/TpJqjdKHhW",1
1002338833411665920,"Que puta vergüenza con chivas. Después de tantos años sin ganar títulos, llega @peladoalmeyda y le da esta alegría al rebaño. #EstamosContigoMati",0
1533855425610801153,"ENTÉRATE. La mujer fue ingresada al Centro Penitenciario y de Reinserción Social de Texcoco.
https://t.co/ytYxpSdGIE",1
1219031728053944320,@humi51473523 @rayleon1515 @evoespueblo Debo pensar que te gusta la pija de evo marica sin mar 🌊,1
1344795053902987264,@_marianagom Mujer de piedra.,0
1526708439258382336,"Hombre menstruante ""Lesbiana que se cree hombre"" lo peor de la vaina es que los medios para ganar seguidores le hacen apologia a estas desviaciones  del ser humano",1
1533855159691972610,@laSextaTV Rusia no tiene problemas con eso los inmigrantes vendrán a la Europa los gilis del mundo,1
1344795313832419329,Siempre de negro por,0
1143684672049885184,Tiene cara de borrachín este maldito mapuche... https://t.co/ASoQnKjkYL,1
1344795255850348544,"Ejemplo de mujer, ejemplo de superación, ejemplo de entereza. 
#AnaObregon",0
1344795373852905477,"@LANACION Bueno Nico, si te sirve de consuelo yo llegué a esa conclusión bastante antes que vos sin que me echaran de ningún lado. Desde entonces mi patria es mi familia y de Dios para abajo no reconozco ninguna autoridad",0
1492251233775538178,"@camilaemiliasv Jajajjajaja perro ctm veneco qlo ""NO LE TENGO MIEDO A NADA "" , sale ctm el qlo salio arrancando de Venezuela para que no lo mataran al cerdo qlo jajajajajaja son una mierdas los venecos",1
